Player ID,Full Name,First Name,Last Name,Position,Games Played (Avg),Points Per Game (Avg),Rebounds Per Game (Avg),Assists Per Game (Avg),Steals Per Game (Avg),Blocks Per Game (Avg),Field Goal % (Avg),Free Throw % (Avg),Three Point % (Avg),Rating,Dollar Value
1630567,Scottie Barnes,Scottie,Barnes,scottie_barnes,67.33333333333333,17.93069306930693,7.465346534653466,5.504950495049505,1.2425742574257428,1.0495049504950495,0.459,0.7693333333333333,0.2976666666666667,72.4,4
1629628,RJ Barrett,RJ,Barrett,rj_barrett,38.66666666666666,20.629310344827587,5.870689655172415,4.370689655172414,0.6637931034482759,0.3362068965517241,0.4813333333333333,0.6966666666666667,0.3576666666666666,68.28,4
1629646,Charles Bassey,Charles,Bassey,charles_bassey,30.0,4.655555555555555,4.677777777777778,0.9555555555555556,0.4222222222222222,0.888888888888889,0.65,0.6880000000000001,0.125,38.09,1
1642419,Jamison Battle,Jamison,Battle,jamison_battle,59.0,7.101694915254237,2.6779661016949152,0.8983050847457628,0.288135593220339,0.1694915254237288,0.429,0.889,0.405,36.7,1
201587,Nicolas Batum,Nicolas,Batum,nicolas_batum,65.0,4.846153846153846,3.6256410256410256,1.717948717948718,0.7435897435897436,0.5538461538461539,0.4486666666666667,0.746,0.409,38.7,1
1641878,Damion Baugh,Damion,Baugh,damion_baugh,15.0,7.266666666666667,3.333333333333333,3.733333333333333,1.0,0.1333333333333333,0.323,0.867,0.214,40.36,1
203078,Bradley Beal,Bradley,Beal,bradley_beal,52.0,19.39743589743589,3.878205128205128,4.685897435897436,0.9935897435897436,0.5641025641025641,0.5053333333333333,0.8193333333333334,0.3936666666666666,67.98,4
1627736,Malik Beasley,Malik,Beasley,malik_beasley,72.0,13.708333333333334,3.2453703703703702,1.574074074074074,0.8148148148148148,0.1018518518518518,0.423,0.7446666666666667,0.3959999999999999,49.05,2
1630180,Saddiq Bey,Saddiq,Bey,saddiq_bey,46.66666666666666,13.75,5.521428571428572,1.5,0.8642857142857144,0.1714285714285714,0.43,0.8533333333333334,0.3536666666666666,52.83,3
1629048,Goga Bitadze,Goga,Bitadze,goga_bitadze,51.0,5.764705882352941,5.215686274509804,1.5294117647058822,0.5882352941176471,1.1764705882352942,0.5776666666666667,0.584,0.1786666666666666,41.9,2
202687,Bismack Biyombo,Bismack,Biyombo,bismack_biyombo,22.666666666666668,4.6764705882352935,5.397058823529411,1.2352941176470589,0.3970588235294117,0.8823529411764706,0.578,0.4593333333333333,0.0,34.96,1
1641710,Anthony Black,Anthony,Black,anthony_black,73.5,7.156462585034014,2.510204081632653,2.251700680272109,0.8231292517006803,0.4693877551020408,0.4445,0.687,0.356,40.28,1
203992,Bogdan Bogdanović,Bogdan,Bogdanović,bogdan_bogdanovic,36.0,10.796296296296298,2.9444444444444446,2.703703703703704,0.7592592592592592,0.2037037037037037,0.424,0.8786666666666667,0.3636666666666666,46.76,2
1629626,Bol Bol,Bol,Bol,bol_bol,49.66666666666666,7.3892617449664435,4.335570469798658,0.7248322147651007,0.3288590604026845,0.906040268456376,0.5623333333333334,0.7723333333333334,0.344,42.96,2
1641737,Adem Bona,Adem,Bona,adem_bona,58.0,5.810344827586207,4.224137931034483,0.4655172413793103,0.4482758620689655,1.1896551724137931,0.703,0.67,0.0,38.7,1
